kmage;mileage;price_rub;price_usd;vol;power;fuel
0;0;613300;8347,0900;1,6;113;Бензин
0;0;687000;9350,1600;1,6;82;Бензин
0;0;766000;10425,3600;1,6;102;Бензин
0;0;609300;8292,6500;1,6;82;Бензин
0;0;667000;9077,9500;1,6;113;Бензин
0;0;618300;8415,1400;1,6;82;Бензин
0;0;649300;8837,0600;1,6;113;Бензин
0;0;683300;9299,8000;1,6;102;Бензин
0;0;717000;9758,4600;1,6;113;Бензин
0;0;658300;8959,5500;1,6;113;Бензин
0;0;649300;8837,0600;1,6;113;Бензин
0;0;580300;7897,9600;1,6;82;Бензин
0;0;606300;8251,8200;1,6;82;Бензин
0;0;609300;8292,6500;1,6;82;Бензин
0;0;755300;10279,7300;1,6;102;Бензин
0;0;599300;8156,5500;1,6;82;Бензин
0;0;683300;9299,8000;1,6;102;Бензин
0;0;658300;8959,5500;1,6;113;Бензин
0;0;803000;10928,9300;1,6;113;Бензин
0;0;688300;9367,8500;1,6;102;Бензин
0;0;658300;8959,5500;1,6;113;Бензин
0;0;583300;7938,7900;1,6;82;Бензин
0;0;688300;9367,8500;1,6;102;Бензин
0;0;599300;8156,5500;1,6;82;Бензин
0;0;679300;9245,3600;1,6;102;Бензин
0;0;663300;9027,6000;1,6;113;Бензин
0;0;669300;9109,2600;1,6;102;Бензин
0;0;717000;9758,4600;1,6;113;Бензин
0;0;687000;9350,1600;1,6;82;Бензин
0;0;637000;8669,6500;1,6;82;Бензин
315000;195732;350000;4763,5400;1,4;75;Бензин
92127;57245;340000;4627,4400;1,4;75;Бензин
53000;32933;260000;3538,6300;1,6;84;Бензин
56000;34797;450000;6124,5600;1,6;84;Бензин
147500;91652;480000;6532,8600;1,6;84;Бензин
144124;89554;374000;5090,1900;1,6;84;Бензин
67750;42098;837000;11391,6800;1,6;102;Бензин
0;0;592000;8057,2000;1,6;82;Бензин
0;0;622000;8465,5000;1,6;82;Бензин
0;0;677000;9214,0600;1,6;82;Бензин
0;0;740000;10071,4900;1,6;102;Бензин
0;0;757000;10302,8700;1,6;102;Бензин
0;0;786890;10709,6700;1,6;113;Бензин
0;0;765610;10420,0500;1,6;82;Бензин
0;0;772000;10507,0200;1,6;102;Бензин
0;0;722000;9826,5100;1,6;102;Бензин
0;0;622000;8465,5000;1,6;82;Бензин
26111;16225;875000;11908,8600;1,6;82;Бензин
0;0;637000;8669,6500;1,6;82;Бензин
0;0;772000;10507,0200;1,6;102;Бензин
0;0;677000;9214,0600;1,6;82;Бензин
0;0;677000;9214,0600;1,6;82;Бензин
12288;7635;789000;10738,3900;1,6;82;Бензин
85000;52817;500000;6805,0600;1,6;84;Бензин
110000;68351;600000;8166,0800;1,6;102;Бензин
7550;4691;900000;12249,1100;1,6;102;Бензин
0;0;816000;11105,8600;1,6;113;Бензин
0;0;859000;11691,1000;1,6;82;Бензин
106435;66136;458000;6233,4400;1,6;84;Бензин
53000;32933;369000;5022,1400;1,4;75;Бензин
52000;32311;680000;9254,8900;1,6;82;Бензин
78000;48467;350000;4763,5400;1,6;84;Бензин
47000;29204;698000;9499,8700;1,6;82;Бензин
27000;16777;725000;9867,3400;1,6;82;Бензин
0;0;732000;9962,6100;1,6;82;Бензин
88844;55205;358100;4873,7900;1,6;84;Бензин
161845;100566;299990;4082,9000;1,6;103;Бензин
0;0;622080;8466,5900;1,6;82;Бензин
0;0;714000;9717,6300;1,6;82;Бензин
0;0;662000;9009,9000;1,6;82;Бензин
0;0;764300;10402,2200;1,6;82;Бензин
0;0;682000;9282,1100;1,6;113;Бензин
0;0;862970;11745,1300;1,6;113;Бензин
0;0;753000;10248,4300;1,6;82;Бензин
0;0;833000;11337,2400;1,6;102;Бензин
19100;11868;727000;9894,5600;1,6;113;Бензин
0;0;582000;7921,0900;1,6;82;Бензин
0;0;784000;10670,3400;1,6;113;Бензин
0;0;687000;9350,1600;1,6;82;Бензин
70000;43496;765000;10411,7500;1,6;82;Бензин
0;0;755371;10280,7000;1,6;82;Бензин
0;0;552000;7512,7900;1,6;82;Бензин
0;0;687000;9350,1600;1,6;82;Бензин
0;0;793000;10792,8300;1,6;113;Бензин
0;0;784000;10670,3400;1,6;113;Бензин
0;0;667000;9077,9500;1,6;113;Бензин
0;0;757000;10302,8700;1,6;102;Бензин
0;0;697000;9486,2600;1,6;82;Бензин
0;0;685813;9334,0000;1,6;82;Бензин
0;0;697068;9487,1800;1,6;82;Бензин
0;0;851630;11590,7900;1,6;113;Бензин
0;0;677000;9214,0600;1,6;82;Бензин
0;0;701000;9540,7000;1,6;113;Бензин
0;0;755371;10280,7000;1,6;82;Бензин
0;0;942842;12832,2000;1,6;102;Бензин
0;0;864000;11759,1500;1,6;113;Бензин
0;0;776400;10566,9000;1,6;113;Бензин
0;0;1020840;13893,7600;1,6;113;Бензин
45000;27962;850000;11568,6100;1,6;113;Бензин
32556;20229;899000;12235,5000;1,6;102;Бензин
0;0;907000;12344,3900;1,6;113;Бензин
0;0;1018000;13855,1100;1,6;102;Бензин
147172;91448;372000;5062,9700;1,6;84;Бензин
0;0;826000;11241,9600;1,6;113;Бензин
0;0;926000;12602,9800;1,6;102;Бензин
0;0;937000;12752,6900;1,6;102;Бензин
0;0;983000;13378,7500;1,6;113;Бензин
0;0;907000;12344,3900;1,6;113;Бензин
0;0;937000;12752,6900;1,6;102;Бензин
0;0;1002000;13637,3500;1,6;102;Бензин
0;0;962000;13092,9400;1,6;113;Бензин
0;0;896000;12194,6700;1,6;113;Бензин
100000;62137;390000;5307,9500;1,6;82;Бензин
0;0;926000;12602,9800;1,6;102;Бензин
0;0;926000;12602,9800;1,6;102;Бензин
29300;18206;840000;11432,5100;1,6;113;Бензин
0;0;972000;13229,0400;1,6;113;Бензин
0;0;506600;6894,8900;1,6;82;Бензин
0;0;937000;12752,6900;1,6;102;Бензин
0;0;896000;12194,6700;1,6;113;Бензин
0;0;927000;12616,5900;1,6;102;Бензин
0;0;736400;10022,5000;1,6;82;Бензин
0;0;907000;12344,3900;1,6;113;Бензин
0;0;776400;10566,9000;1,6;113;Бензин
0;0;730600;9943,5600;1,6;102;Бензин
0;0;946000;12875,1800;1,6;102;Бензин
0;0;664600;9045,2900;1,6;82;Бензин
0;0;1043237;14198,5900;1,6;102;Бензин
0;0;972000;13229,0400;1,6;113;Бензин
95000;59030;415000;5648,2000;1,4;75;Бензин
0;0;806400;10975,2100;1,6;102;Бензин
0;0;730600;9943,5600;1,6;102;Бензин
119000;73943;265000;3606,6800;1,4;75;Бензин
0;0;613600;8351,1700;1,6;82;Бензин
0;0;896000;12194,6700;1,6;113;Бензин
0;0;896000;12194,6700;1,6;113;Бензин
0;0;886000;12058,5700;1,6;113;Бензин
0;0;806400;10975,2100;1,6;102;Бензин
0;0;669600;9113,3400;1,6;82;Бензин
99000;61516;590000;8029,9700;1,6;82;Бензин
0;0;926000;12602,9800;1,6;102;Бензин
0;0;734600;9998,0000;1,6;102;Бензин
0;0;650600;8854,7500;1,6;82;Бензин
0;0;1002000;13637,3500;1,6;102;Бензин
0;0;932000;12684,6400;1,6;113;Бензин
88300;54867;599000;8152,4700;1,6;82;Бензин
0;0;1002000;13637,3500;1,6;102;Бензин
39000;24233;600000;8166,0800;1,6;103;Бензин
0;0;988000;13446,8100;1,6;113;Бензин
0;0;697000;9486,2600;1,6;82;Бензин
14199;8823;889000;12099,4000;1,6;102;Бензин
0;0;1013000;13787,0600;1,6;102;Бензин
140000;86992;450000;6124,5600;1,6;84;Бензин
0;0;700600;9535,2500;1,6;113;Бензин
0;0;822400;11192,9700;1,6;102;Бензин
0;0;660600;8990,8500;1,6;82;Бензин
0;0;650600;8854,7500;1,6;82;Бензин
0;0;1013000;13787,0600;1,6;102;Бензин
0;0;697000;9486,2600;1,6;82;Бензин
0;0;896000;12194,6700;1,6;113;Бензин
0;0;669600;9113,3400;1,6;82;Бензин
0;0;937000;12752,6900;1,6;102;Бензин
0;0;739600;10066,0500;1,6;102;Бензин
165000;102526;360000;4899,6500;1,6;84;Бензин
0;0;730600;9943,5600;1,6;102;Бензин
0;0;660600;8990,8500;1,6;82;Бензин
0;0;730600;9943,5600;1,6;102;Бензин
0;0;709600;9657,7500;1,6;113;Бензин
0;0;669600;9113,3400;1,6;82;Бензин
150;93;1020000;13882,3300;1,6;82;Бензин
0;0;730600;9943,5600;1,6;102;Бензин
0;0;757000;10302,8700;1,6;102;Бензин
0;0;720600;9807,4600;1,6;102;Бензин
0;0;733000;9976,2200;1,6;82;Бензин
0;0;687000;9350,1600;1,6;82;Бензин
0;0;660600;8990,8500;1,6;82;Бензин
0;0;660600;8990,8500;1,6;82;Бензин
0;0;1036000;14100,0900;1,6;102;Бензин
0;0;803000;10928,9300;1,6;113;Бензин
114000;70836;379000;5158,2400;1,4;75;Бензин
0;0;757000;10302,8700;1,6;102;Бензин
0;0;730600;9943,5600;1,6;113;Бензин
0;0;667000;9077,9500;1,6;113;Бензин
0;0;787610;10719,4700;1,6;113;Бензин
109000;67729;510000;6941,1600;1,6;103;Бензин
0;0;687000;9350,1600;1,6;82;Бензин
35000;21748;555000;7553,6200;1,6;82;Бензин
14000;8699;839000;11418,9000;1,6;113;Бензин
109665;68143;399000;5430,4400;1,4;75;Бензин
113000;70215;715000;9731,2400;1,6;102;Бензин
15997;9940;845000;11500,5600;1,6;113;Бензин
0;0;966000;13147,3800;1,6;82;Бензин
0;0;807000;10983,3700;1,6;82;Бензин
0;0;916000;12466,8800;1,6;113;Бензин
91562;56894;464900;6327,3500;1,6;103;Бензин
28700;17833;799000;10874,4900;1,6;102;Бензин
0;0;776000;10561,4600;1,6;82;Бензин
0;0;983000;13378,7500;1,6;113;Бензин
42732;26552;664000;9037,1200;1,6;82;Бензин
0;0;786000;10697,5600;1,6;82;Бензин
0;0;786000;10697,5600;1,6;82;Бензин
128000;79535;400000;5444,0500;1,6;84;Бензин
61200;38028;750000;10207,6000;1,6;102;Бензин
0;0;885251;12048,3800;1,6;113;Бензин
0;0;867000;11799,9800;1,6;82;Бензин
0;0;786000;10697,5600;1,6;82;Бензин
0;0;916000;12466,8800;1,6;113;Бензин
0;0;857000;11663,8800;1,6;82;Бензин
0;0;829000;11282,8000;1,6;102;Бензин
92500;57477;395000;5376,0000;1,6;84;Бензин
270000;167770;385000;5239,9000;1,6;84;Бензин
0;0;829000;11282,8000;1,6;102;Бензин
0;0;807000;10983,3700;1,6;82;Бензин
11000;6835;800000;10888,1000;1,6;113;Бензин
0;0;983000;13378,7500;1,6;113;Бензин
0;0;946000;12875,1800;1,6;102;Бензин
37571;23346;665000;9050,7300;1,6;82;Бензин
30000;18641;850000;11568,6100;1,6;102;Бензин
0;0;847000;11527,7800;1,6;82;Бензин
52607;32688;859000;11691,1000;1,6;113;Бензин
82000;50952;598000;8138,8600;1,6;82;Бензин
33765;20981;850000;11568,6100;1,6;113;Бензин
123000;76429;384000;5226,2900;1,4;75;Бензин
0;0;690600;9399,1500;1,6;113;Бензин
0;0;758000;10316,4800;1,6;113;Бензин
168944;104977;588000;8002,7500;1,6;113;Бензин
0;0;793300;10796,9100;1,6;102;Бензин
114800;71333;530000;7213,3700;1,6;82;Бензин
24500;15224;370000;5035,7500;1,6;84;Бензин
20000;12427;725000;9867,3400;1,6;102;Бензин
0;0;746000;10153,1500;1,6;102;Бензин
0;0;766420;10431,0700;1,6;102;Бензин
0;0;620000;8438,2800;1,6;82;Бензин
0;0;620000;8438,2800;1,6;82;Бензин
72000;44739;625000;8506,3300;1,6;82;Бензин
183500;114022;529000;7199,7600;1,6;84;Бензин
0;0;700600;9535,2500;1,6;113;Бензин
0;0;572000;7784,9900;1,6;82;Бензин
0;0;709600;9657,7500;1,6;113;Бензин
0;0;676000;9200,4500;1,6;82;Бензин
0;0;746000;10153,1500;1,6;102;Бензин
0;0;721000;9812,9000;1,6;102;Бензин
0;0;676000;9200,4500;1,6;82;Бензин
2106;1309;931000;12671,0300;1,6;113;Бензин
0;0;767300;10443,0500;1,6;113;Бензин
0;0;722300;9830,5900;1,6;82;Бензин
0;0;739400;10063,3300;1,6;82;Бензин
0;0;731300;9953,0900;1,6;82;Бензин
0;0;722300;9830,5900;1,6;82;Бензин
0;0;767300;10443,0500;1,6;113;Бензин
0;0;873417;11887,3200;1,6;102;Бензин
58482;36339;800000;10888,1000;1,6;102;Бензин
24000;14913;650000;8846,5800;1,6;102;Бензин
6622;4115;549000;7471,9600;1,6;82;Бензин
58000;36040;615000;8370,2300;1,6;82;Бензин
73000;45360;629900;8573,0200;1,6;82;Бензин
27500;17088;770000;10479,8000;1,6;82;Бензин
77000;47846;477000;6492,0300;1,6;84;Бензин
37000;22991;835000;11364,4600;1,6;102;Бензин
115000;71458;691400;9410,0400;1,6;102;Бензин
45000;27962;765000;10411,7500;1,6;82;Бензин
0;0;1000000;13610,1300;1,6;102;Бензин
69127;42954;420000;5716,2500;1,6;84;Бензин
0;0;690600;9399,1500;1,6;113;Бензин
84000;52195;355000;4831,6000;1,4;75;Бензин
0;0;786000;10697,5600;1,6;102;Бензин
0;0;709600;9657,7500;1,6;113;Бензин
116773;72559;579900;7892,5100;1,6;103;Бензин
90600;56296;410000;5580,1500;1,6;103;Бензин
0;0;700600;9535,2500;1,6;113;Бензин
0;0;722676;9835,7100;1,6;82;Бензин
0;0;779703;10611,8600;1,6;82;Бензин
0;0;771059;10494,2100;1,6;113;Бензин
0;0;766613;10433,7000;1,6;82;Бензин
156000;96934;350000;4763,5400;1,6;103;Бензин
0;0;775963;10560,9500;1,6;82;Бензин
250000;155343;328000;4464,1200;1,4;75;Бензин
118000;73322;330000;4491,3400;1,6;84;Бензин
83000;51574;490000;6668,9600;1,6;84;Бензин
0;0;704600;9589,7000;1,6;113;Бензин
0;0;577000;7853,0400;1,6;82;Бензин
0;0;783000;10656,7300;1,6;113;Бензин
0;0;708800;9646,8600;1,6;82;Бензин
0;0;737000;10030,6600;1,6;82;Бензин
0;0;783000;10656,7300;1,6;113;Бензин
0;0;722550;9834,0000;1,6;82;Бензин
25538;15869;779000;10602,2900;1,6;102;Бензин
67252;41788;349990;4763,4100;1,4;75;Бензин
0;0;744800;10136,8200;1,6;113;Бензин
0;0;731200;9951,7200;1,6;82;Бензин
175000;108740;335000;4559,3900;1,6;84;Бензин
0;0;707000;9622,3600;1,6;113;Бензин
0;0;816000;11105,8600;1,6;113;Бензин
0;0;696000;9472,6500;1,6;102;Бензин
0;0;722000;9826,5100;1,6;82;Бензин
0;0;752900;10247,0600;1,6;113;Бензин
0;0;823000;11201,1300;1,6;82;Бензин
0;0;783000;10656,7300;1,6;113;Бензин
148000;91963;325000;4423,2900;1,6;84;Бензин
57305;35608;549990;7485,4300;1,6;102;Бензин
0;0;731200;9951,7200;1,6;82;Бензин
41000;25476;628859;8558,8500;1,6;113;Бензин
0;0;781000;10629,5100;1,6;113;Бензин
0;0;779900;10614,5400;1,6;102;Бензин
0;0;708800;9646,8600;1,6;82;Бензин
0;0;771800;10504,3000;1,6;102;Бензин
0;0;970000;13201,8200;1,6;102;Бензин
0;0;735800;10014,3300;1,6;113;Бензин
0;0;716900;9757,1000;1,6;82;Бензин
0;0;966000;13147,3800;1,6;113;Бензин
0;0;906000;12330,7800;1,6;113;Бензин
0;0;716900;9757,1000;1,6;82;Бензин
0;0;744800;10136,8200;1,6;113;Бензин
0;0;816000;11105,8600;1,6;113;Бензин
0;0;699800;9524,3700;1,6;82;Бензин
0;0;716900;9757,1000;1,6;82;Бензин
0;0;716900;9757,1000;1,6;82;Бензин
0;0;830000;11296,4100;1,6;102;Бензин
175000;108740;500000;6805,0600;1,6;82;Бензин
75000;46603;455000;6192,6100;1,6;84;Бензин
45984;28573;740000;10071,4900;1,6;102;Бензин
161000;100041;599900;8164,7200;1,6;102;Бензин
62415;38783;680000;9254,8900;1,6;113;Бензин
151000;93827;370000;5035,7500;1,6;84;Бензин
14188;8816;777000;10575,0700;1,6;113;Бензин
115000;71458;390000;5307,9500;1,6;84;Бензин
36941;22954;800000;10888,1000;1,6;113;Бензин
38966;24212;654500;8907,8300;1,6;82;Бензин
252584;156948;243900;3319,5100;1,4;75;Бензин
48000;29826;680000;9254,8900;1,6;82;Бензин
0;0;873417;11887,3200;1,6;102;Бензин
0;0;767000;10438,9700;1,6;113;Бензин
60000;37282;685000;9322,9400;1,6;82;Бензин
0;0;763720;10394,3300;1,6;102;Бензин
52253;32468;719000;9785,6800;1,6;82;Бензин
0;0;663720;9033,3100;1,6;82;Бензин
2204;1370;919000;12507,7100;1,6;113;Бензин
0;0;693720;9441,6200;1,6;113;Бензин
1912;1188;945000;12861,5700;1,6;113;Бензин
0;0;663720;9033,3100;1,6;82;Бензин
133000;82642;530000;7213,3700;1,6;84;Бензин
0;0;748720;10190,1700;1,6;102;Бензин
0;0;587000;7989,1400;1,6;82;Бензин
0;0;594720;8094,2100;1,6;82;Бензин
144000;89477;450000;6124,5600;1,6;103;Бензин
0;0;693720;9441,6200;1,6;113;Бензин
0;0;642000;8737,7000;1,6;82;Бензин
0;0;651000;8860,1900;1,6;82;Бензин
0;0;660600;8990,8500;1,6;82;Бензин
25520;15857;899000;12235,5000;1,6;82;Бензин
85180;52928;685000;9322,9400;1,6;82;Бензин
135000;83885;485000;6600,9100;1,6;103;Бензин
41500;25787;700000;9527,0900;1,6;113;Бензин
74000;45981;689900;9389,6300;1,6;82;Бензин
113000;70215;530000;7213,3700;1,6;84;Бензин
0;0;798568;10868,6100;1,6;113;Бензин
0;0;792770;10789,7000;1,6;102;Бензин
0;0;644990;8778,4000;1,6;82;Бензин
63121;39222;728000;9908,1700;1,6;82;Бензин
61000;37904;766000;10425,3600;1,6;102;Бензин
0;0;761000;10357,3100;1,6;102;Бензин
99586;61880;607000;8261,3500;1,6;82;Бензин
0;0;697000;9486,2600;1,6;113;Бензин
56000;34797;798000;10860,8800;1,6;102;Бензин
0;0;799000;10874,4900;1,6;102;Бензин
4301;2673;879000;11963,3000;1,6;113;Бензин
135000;83885;300000;4083,0400;1,6;84;Бензин
7437;4621;885000;12044,9600;1,6;102;Бензин
26891;16709;760000;10343,7000;1,6;102;Бензин
0;0;769000;10466,1900;1,6;113;Бензин
0;0;851160;11584,4000;1,6;102;Бензин
0;0;721000;9812,9000;1,6;102;Бензин
0;0;669600;9113,3400;1,6;82;Бензин
111311;69165;470000;6396,7600;1,6;84;Бензин
0;0;700600;9535,2500;1,6;113;Бензин
6600;4101;865000;11772,7600;1,6;113;Бензин
135898;84443;680000;9254,8900;1,6;113;Бензин
178781;111089;410000;5580,1500;1,6;84;Бензин
85300;53003;324000;4409,6800;1,4;75;Бензин
120000;74565;360000;4899,6500;1,6;84;Бензин
244000;151615;249000;3388,9200;1,4;75;Бензин
27000;16777;799000;10874,4900;1,6;82;Бензин
0;0;788800;10735,6700;1,6;82;Бензин
0;0;711400;9682,2400;1,6;82;Бензин
0;0;798700;10870,4100;1,6;113;Бензин
0;0;732400;9968,0600;1,6;82;Бензин
0;0;711400;9682,2400;1,6;82;Бензин
0;0;718900;9784,3200;1,6;82;Бензин
0;0;754900;10274,2800;1,6;113;Бензин
120000;74565;607000;8261,3500;1,6;102;Бензин
0;0;768400;10458,0200;1,6;113;Бензин
271600;168764;288000;3919,7200;1,6;84;Бензин
0;0;788800;10735,6700;1,6;82;Бензин
0;0;732400;9968,0600;1,6;82;Бензин
67100;41694;800000;10888,1000;1,6;102;Бензин
115723;71907;335000;4559,3900;1,6;84;Бензин
22984;14282;675000;9186,8400;1,6;82;Бензин
81741;50791;665000;9050,7300;1,6;113;Бензин
0;0;707900;9634,6100;1,6;82;Бензин
0;0;708800;9646,8600;1,6;82;Бензин
52000;32311;875000;11908,8600;1,6;113;Бензин
0;0;839660;11427,8800;1,6;113;Бензин
27198;16900;929000;12643,8100;1,6;102;Бензин
147274;91512;390000;5307,9500;1,6;84;Бензин
0;0;700600;9535,2500;1,6;113;Бензин
8638;5367;800000;10888,1000;1,6;102;Бензин
0;0;716900;9757,1000;1,6;82;Бензин
0;0;708800;9646,8600;1,6;82;Бензин
40632;25248;700000;9527,0900;1,6;82;Бензин
50000;31069;709900;9661,8300;1,6;82;Бензин
35000;21748;779000;10602,2900;1,6;113;Бензин
178942;111189;439000;5974,8500;1,6;84;Бензин
0;0;739600;10066,0500;1,6;102;Бензин
66680;41433;390000;5307,9500;1,6;84;Бензин
79000;49088;649000;8832,9700;1,6;82;Бензин
90000;55923;694900;9457,6800;1,6;102;Бензин
89000;55302;610000;8302,1800;1,6;113;Бензин
126822;78804;420000;5716,2500;1,6;103;Бензин
45000;27962;580000;7893,8700;1,6;82;Бензин
6446;4005;689000;9377,3800;1,6;82;Бензин
116000;72079;375000;5103,8000;1,6;84;Бензин
112000;69594;465000;6328,7100;1,6;84;Бензин
154000;95691;459900;6259,3000;1,6;84;Бензин
167388;104010;450000;6124,5600;1,6;84;Бензин
112155;69690;680000;9254,8900;1,6;113;Бензин
170000;105633;340000;4627,4400;1,6;103;Бензин
16334;10149;924000;12575,7600;1,6;113;Бензин
223700;139001;345000;4695,4900;1,6;84;Бензин
75257;46763;590000;8029,9700;1,6;82;Бензин
0;0;657000;8941,8500;1,6;113;Бензин
0;0;657000;8941,8500;1,6;113;Бензин
40000;24855;630000;8574,3800;1,6;113;Бензин
13241;8228;450000;6124,5600;1,4;75;Бензин
32000;19884;713000;9704,0200;1,6;82;Бензин
28438;17671;875000;11908,8600;1,6;113;Бензин
0;0;806400;10975,2100;1,6;102;Бензин
0;0;726000;9880,9500;1,6;102;Бензин
0;0;720600;9807,4600;1,6;102;Бензин
0;0;705000;9595,1400;1,6;113;Бензин
0;0;792400;10784,6600;1,6;113;Бензин
0;0;679300;9245,3600;1,6;102;Бензин
0;0;669600;9113,3400;1,6;82;Бензин
0;0;822400;11192,9700;1,6;102;Бензин
0;0;771300;10497,4900;1,6;102;Бензин
0;0;661000;8996,2900;1,6;82;Бензин
0;0;692300;9422,2900;1,6;113;Бензин
0;0;709600;9657,7500;1,6;113;Бензин
0;0;1025650;13959,2300;1,6;113;Бензин
0;0;669300;9109,2600;1,6;102;Бензин
0;0;679300;9245,3600;1,6;102;Бензин
0;0;829400;11288,2400;1,6;102;Бензин
0;0;679300;9245,3600;1,6;102;Бензин
0;0;686000;9336,5500;1,6;113;Бензин
0;0;768000;10452,5800;1,6;113;Бензин
0;0;688300;9367,8500;1,6;102;Бензин
0;0;739600;10066,0500;1,6;102;Бензин
0;0;706300;9612,8300;1,6;113;Бензин
0;0;705000;9595,1400;1,6;113;Бензин
0;0;651000;8860,1900;1,6;82;Бензин
0;0;734600;9998,0000;1,6;102;Бензин
0;0;652000;8873,8000;1,6;82;Бензин
0;0;652000;8873,8000;1,6;82;Бензин
0;0;668300;9095,6500;1,6;102;Бензин
0;0;830100;11297,7700;1,6;113;Бензин
0;0;790300;10756,0800;1,6;113;Бензин
0;0;726000;9880,9500;1,6;102;Бензин
0;0;889000;12099,4000;1,6;113;Бензин
0;0;652000;8873,8000;1,6;82;Бензин
0;0;776400;10566,9000;1,6;113;Бензин
0;0;735000;10003,4400;1,6;102;Бензин
0;0;751600;10229,3700;1,6;102;Бензин
0;0;806400;10975,2100;1,6;102;Бензин
0;0;668400;9097,0100;1,6;82;Бензин
0;0;662300;9013,9900;1,6;113;Бензин
0;0;655000;8914,6300;1,6;82;Бензин
0;0;735000;10003,4400;1,6;102;Бензин
0;0;755300;10279,7300;1,6;102;Бензин
0;0;679300;9245,3600;1,6;102;Бензин
8500;5282;690000;9390,9900;1,6;102;Бензин
20000;12427;649000;8832,9700;1,6;82;Бензин
60560;37630;810000;11024,2000;1,6;102;Бензин
69828;43389;650000;8846,5800;1,6;102;Бензин
43000;26719;770000;10479,8000;1,6;113;Бензин
0;0;771000;10493,4100;1,6;113;Бензин
0;0;771000;10493,4100;1,6;113;Бензин
0;0;758000;10316,4800;1,6;113;Бензин
0;0;726000;9880,9500;1,6;82;Бензин
0;0;648000;8819,3600;1,6;82;Бензин
0;0;803000;10928,9300;1,6;82;Бензин
0;0;801000;10901,7100;1,6;102;Бензин
82000;50952;749000;10193,9900;1,6;102;Бензин
0;0;859000;11691,1000;1,6;113;Бензин
48703;30263;630000;8574,3800;1,6;82;Бензин
0;0;736000;10017,0500;1,6;82;Бензин
0;0;843000;11473,3400;1,6;113;Бензин
0;0;803000;10928,9300;1,6;82;Бензин
0;0;849000;11555,0000;1,6;113;Бензин
0;0;776000;10561,4600;1,6;113;Бензин
0;0;727000;9894,5600;1,6;82;Бензин
0;0;731000;9949,0000;1,6;82;Бензин
9800;6089;983000;13378,7500;1,6;102;Бензин
59000;36661;370000;5035,7500;1,4;75;Бензин
41306;25666;410000;5580,1500;1,4;75;Бензин
0;0;744800;10136,8200;1,6;113;Бензин
0;0;735800;10014,3300;1,6;113;Бензин
0;0;800000;10888,1000;1,6;82;Бензин
82000;50952;585000;7961,9200;1,6;82;Бензин
0;0;792400;10784,6600;1,6;113;Бензин
0;0;779420;10608,0100;1,6;102;Бензин
0;0;866000;11786,3700;1,6;102;Бензин
0;0;814100;11080,0000;1,6;82;Бензин
0;0;739400;10063,3300;1,6;82;Бензин
0;0;691000;9404,6000;1,6;113;Бензин
0;0;851000;11582,2200;1,6;113;Бензин
0;0;806000;10969,7600;1,6;82;Бензин
0;0;806000;10969,7600;1,6;82;Бензин
0;0;797000;10847,2700;1,6;82;Бензин
0;0;816000;11105,8600;1,6;82;Бензин
0;0;776400;10566,9000;1,6;113;Бензин
0;0;722300;9830,5900;1,6;82;Бензин
0;0;739400;10063,3300;1,6;82;Бензин
0;0;860000;11704,7100;1,6;113;Бензин
0;0;849000;11555,0000;1,6;102;Бензин
0;0;731300;9953,0900;1,6;82;Бензин
0;0;776400;10566,9000;1,6;113;Бензин
0;0;889000;12099,4000;1,6;82;Бензин
0;0;767300;10443,0500;1,6;113;Бензин
0;0;731300;9953,0900;1,6;82;Бензин
0;0;731300;9953,0900;1,6;82;Бензин
0;0;801300;10905,7900;1,6;102;Бензин
0;0;856000;11650,2700;1,6;113;Бензин
0;0;730400;9940,8400;1,6;82;Бензин
0;0;722300;9830,5900;1,6;82;Бензин
0;0;776400;10566,9000;1,6;113;Бензин
0;0;730400;9940,8400;1,6;82;Бензин
0;0;866000;11786,3700;1,6;102;Бензин
0;0;842000;11459,7300;1,6;113;Бензин
0;0;764000;10398,1400;1,6;82;Бензин
0;0;681800;9279,3800;1,6;82;Бензин
0;0;731300;9953,0900;1,6;82;Бензин
0;0;859000;11691,1000;1,6;113;Бензин
0;0;758300;10320,5600;1,6;113;Бензин
0;0;847000;11527,7800;1,6;113;Бензин
0;0;816000;11105,8600;1,6;82;Бензин
0;0;806000;10969,7600;1,6;82;Бензин
0;0;856000;11650,2700;1,6;113;Бензин
0;0;615600;8378,3900;1,6;82;Бензин
0;0;730400;9940,8400;1,6;82;Бензин
0;0;856000;11650,2700;1,6;113;Бензин
0;0;851000;11582,2200;1,6;113;Бензин
0;0;860000;11704,7100;1,6;113;Бензин
0;0;799700;10884,0200;1,6;82;Бензин
0;0;730400;9940,8400;1,6;82;Бензин
0;0;758000;10316,4800;1,6;113;Бензин
0;0;851000;11582,2200;1,6;113;Бензин
0;0;775400;10553,2900;1,6;113;Бензин
0;0;847000;11527,7800;1,6;113;Бензин
0;0;739400;10063,3300;1,6;82;Бензин
0;0;691000;9404,6000;1,6;113;Бензин
110300;68537;555000;7553,6200;1,6;82;Бензин
94000;58409;655000;8914,6300;1,6;113;Бензин
114000;70836;455000;6192,6100;1,6;84;Бензин
25211;15665;834000;11350,8500;1,6;82;Бензин
92000;57166;435000;5920,4100;1,6;84;Бензин
29000;18020;475000;6464,8100;1,6;82;Бензин
92000;57166;399900;5442,6900;1,6;84;Бензин
